,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,brokerName,info1String,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,best_deal,homeInfo_zpid,homeInfo_streetAddress,homeInfo_zipcode,homeInfo_city,homeInfo_state,homeInfo_latitude,homeInfo_longitude,homeInfo_price,homeInfo_bathrooms,homeInfo_homeType,homeInfo_homeStatus,homeInfo_daysOnZillow,homeInfo_isFeatured,homeInfo_shouldHighlight,homeInfo_listing_sub_type_is_FSBA,homeInfo_isUnmappable,homeInfo_isPreforeclosureAuction,homeInfo_homeStatusForHDP,homeInfo_priceForHDP,homeInfo_isNonOwnerOccupied,homeInfo_isPremierBuilder,homeInfo_isZillowOwned,homeInfo_currency,homeInfo_country,homeInfo_unit,homeInfo_bedrooms,homeInfo_listing_sub_type_is_newHome,homeInfo_newConstructionType,homeInfo_lotAreaValue,homeInfo_lotAreaUnit,homeInfo_livingArea,homeInfo_listing_sub_type_is_openHouse,homeInfo_openHouse,homeInfo_open_house_info_open_house_showing_0_open_house_start,homeInfo_open_house_info_open_house_showing_0_open_house_end,homeInfo_open_house_info_open_house_showing_1_open_house_start,homeInfo_open_house_info_open_house_showing_1_open_house_end
98,2085284676,2085284676,N5689973,https://photos.zillowstatic.com/fp/825e10d40d17b52169e372c4ffb78503-p_e.jpg,True,https://www.zillow.com/homedetails/17-Berryman-Ln-Markham-ON-L6B-1M6/2085284676_zpid/,FOR_SALE,House for sale,C$,"C$1,858,000",1858000.0,"17 Berryman Ln, Markham, ON L6B 1M6",17 Berryman Ln,Markham,ON,L6B1M6,False,4.0,6.0,0,"{'latitude': 43.898987, 'longitude': -79.23021}",False,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,"{'homeInfo': {'zpid': 2085284676, 'streetAddress': '17 Berryman Ln', 'zipcode': 'L6B1M6', 'city': 'Markham', 'state': 'ON', 'latitude': 43.898987, 'longitude': -79.23021, 'price': 1858000.0, 'bathrooms': 6.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1858000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 3571.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1858000.0,2077077496,6 Augusta Drive Way,L6E1B5,Markham,ON,0.0,0.0,950000.0,2.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,950000.0,True,False,False,CAD,CAN,0,2.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
99,2071877851,2071877851,N5680753,https://photos.zillowstatic.com/fp/5a637ca2e59d059380fbdc323a45777f-p_e.jpg,True,https://www.zillow.com/homedetails/59-Laureleaf-Rd-Markham-ON-L3T-2Y2/2071877851_zpid/,FOR_SALE,House for sale,C$,"C$3,398,000",3398000.0,"59 Laureleaf Rd, Markham, ON L3T 2Y2",59 Laureleaf Rd,Markham,ON,L3T2Y2,False,4.0,4.0,0,"{'latitude': 43.814274, 'longitude': -79.391594}",False,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",0,"{'homeInfo': {'zpid': 2071877851, 'streetAddress': '59 Laureleaf Rd', 'zipcode': 'L3T2Y2', 'city': 'Markham', 'state': 'ON', 'latitude': 43.814274, 'longitude': -79.391594, 'price': 3398000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3398000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 0.4131772268135904, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,3398000.0,2076377306,2424 Bur Oak Ave,L6B1J8,Markham,ON,0.0,0.0,968888.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,968888.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
100,2062908468,2062908468,0,https://photos.zillowstatic.com/fp/e7f1dd4f459f5d32ddc8c946d3cc53cf-p_e.jpg,True,https://www.zillow.com/homedetails/74-Sanderson-Rd-Markham-ON-L6C-2H2/2062908468_zpid/,FOR_SALE,House for sale,C$,"C$1,550,000",1550000.0,"74 Sanderson Rd, Markham, ON L6C 2H2",74 Sanderson Rd,Markham,ON,L6C2H2,False,5.0,4.0,0,"{'latitude': 43.874992, 'longitude': -79.36647}",False,"{'type': 'PRICE_CHANGE', 'text': '(Jul 2)'}",0,"{'homeInfo': {'zpid': 2062908468, 'streetAddress': '74 Sanderson Rd', 'zipcode': 'L6C2H2', 'city': 'Markham', 'state': 'ON', 'latitude': 43.874992, 'longitude': -79.36647, 'price': 1550000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1550000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"REAL ONE REALTY INC., BROKERAGE",MLS® ID #N5654657,0,0,0,0,0,0,1550000.0,2062984915,60 Knightsbridge Way,L3P3W5,Markham,ON,43.87993,-79.24045,989000.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,989000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
101,2062487836,2062487836,0,https://photos.zillowstatic.com/fp/2b593e58865f26fa154e73c3b2cca205-p_e.jpg,True,https://www.zillow.com/homedetails/25-Vettese-Ct-Markham-ON-L6B-0V6/2062487836_zpid/,FOR_SALE,Townhouse for sale,C$,"C$998,990",998990.0,"25 Vettese Ct, Markham, ON L6B 0V6",25 Vettese Ct,Markham,ON,L6B0V6,False,3.0,3.0,0,"{'latitude': 43.861256, 'longitude': -79.21723}",False,0,0,"{'homeInfo': {'zpid': 2062487836, 'streetAddress': '25 Vettese Ct', 'zipcode': 'L6B0V6', 'city': 'Markham', 'state': 'ON', 'latitude': 43.861256, 'longitude': -79.21723, 'price': 998990.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 998990.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"CENTURY 21 ATRIA REALTY INC., BROKERAGE",MLS® ID #N5687765,0,0,0,0,0,0,998990.0,2062648680,10 Norris Way,L3T5C1,Markham,ON,43.81791,-79.39663,989770.0,2.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,989770.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,1200.0,0,0,0.0,0.0,0.0,0.0
102,2062681379,2062681379,0,https://photos.zillowstatic.com/fp/bcf3e0ba4e15a0aa878b5cba934e626a-p_e.jpg,True,https://www.zillow.com/homedetails/50-Drawbridge-Dr-Markham-ON-L6C-2B4/2062681379_zpid/,FOR_SALE,House for sale,C$,"C$2,688,800",2688800.0,"50 Drawbridge Dr, Markham, ON L6C 2B4",50 Drawbridge Dr,Markham,ON,L6C2B4,False,4.0,5.0,0,"{'latitude': 43.89622, 'longitude': -79.31389}",False,0,0,"{'homeInfo': {'zpid': 2062681379, 'streetAddress': '50 Drawbridge Dr', 'zipcode': 'L6C2B4', 'city': 'Markham', 'state': 'ON', 'latitude': 43.89622, 'longitude': -79.31389, 'price': 2688800.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2688800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"CENTURY 21 ATRIA REALTY INC., BROKERAGE",MLS® ID #N5668958,0,0,0,0,0,0,2688800.0,2062960647,26 Woltner Way,L3R5Y7,Markham,ON,43.8579,-79.3026,989800.0,4.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,989800.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
103,2062708088,2062708088,0,https://photos.zillowstatic.com/fp/9adec589f08dc1b067868a61cb6572a2-p_e.jpg,True,https://www.zillow.com/homedetails/33-Bonheur-Rd-Markham-ON-L6C-0A3/2062708088_zpid/,FOR_SALE,House for sale,C$,"C$2,288,888",2288888.0,"33 Bonheur Rd, Markham, ON L6C 0A3",33 Bonheur Rd,Markham,ON,L6C0A3,False,4.0,5.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062708088, 'streetAddress': '33 Bonheur Rd', 'zipcode': 'L6C0A3', 'city': 'Markham', 'state': 'ON', 'price': 2288888.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2288888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX CROSSROADS REALTY INC., BROKERAGE",MLS® ID #N5689024,0,0,0,0,0,0,2288888.0,2082667142,38 Old Oak Ln,L6B0K8,Markham,ON,43.89946,-79.22304,995000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,995000.0,True,False,False,CAD,CAN,0,5.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
104,2076377306,2076377306,0,https://photos.zillowstatic.com/fp/ee8780cb833ba84352c2a4bc39cdec9a-p_e.jpg,True,https://www.zillow.com/homedetails/2424-Bur-Oak-Ave-Markham-ON-L6B-1J8/2076377306_zpid/,FOR_SALE,Townhouse for sale,C$,"C$968,888",968888.0,"2424 Bur Oak Ave, Markham, ON L6B 1J8",2424 Bur Oak Ave,Markham,ON,L6B1J8,False,3.0,3.0,0,{},False,"{'type': '3D_HOME', 'text': '3D Tour'}",0,"{'homeInfo': {'zpid': 2076377306, 'streetAddress': '2424 Bur Oak Ave', 'zipcode': 'L6B1J8', 'city': 'Markham', 'state': 'ON', 'price': 968888.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 968888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,True,False,False,True,False,0,True,False,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",MLS® ID #N5686072,0,0,0,0,0,0,968888.0,2067760807,48 Halder Cres,L3R7G3,Markham,ON,43.832935,-79.29021,998000.0,2.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,0,3.0,0,0,2504.0,sqft,0.0,0,0,0.0,0.0,0.0,0.0
105,2078712871,2078712871,0,https://photos.zillowstatic.com/fp/4bafa27e5d784b6bd9af9d7ce81fee8f-p_e.jpg,True,https://www.zillow.com/homedetails/35-Azalea-Gtwy-Markham-ON-L3T-7T9/2078712871_zpid/,FOR_SALE,Townhouse for sale,C$,"C$1,290,000",1290000.0,"35 Azalea Gtwy, Markham, ON L3T 7T9",35 Azalea Gtwy,Markham,ON,L3T7T9,False,3.0,4.0,0,"{'latitude': 43.83918, 'longitude': -79.38908}",False,0,0,"{'homeInfo': {'zpid': 2078712871, 'streetAddress': '35 Azalea Gtwy', 'zipcode': 'L3T7T9', 'city': 'Markham', 'state': 'ON', 'latitude': 43.83918, 'longitude': -79.38908, 'price': 1290000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1290000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"ELITE CAPITAL REALTY INC., BROKERAGE",MLS® ID #N5681545,0,0,0,0,0,0,1290000.0,2064180852,23 Saint Moritz Way #22,L3R4G4,Markham,ON,43.855927,-79.34258,998000.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,# 22,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
106,2063274554,2063274554,N5618877,https://photos.zillowstatic.com/fp/b97728f2a48a3168bc66109cf0468442-p_e.jpg,True,https://www.zillow.com/homedetails/565-Village-Pkwy-Markham-ON-L3R-5E3/2063274554_zpid/,FOR_SALE,House for sale,C$,"C$1,988,000",1988000.0,"565 Village Pkwy, Markham, ON L3R 5E3",565 Village Pkwy,Markham,ON,L3R5E3,False,4.0,4.0,0,"{'latitude': 43.86556, 'longitude': -79.32615}",False,"{'type': 'DAYS_ON', 'text': '60 days on Zillow'}",0,"{'homeInfo': {'zpid': 2063274554, 'streetAddress': '565 Village Pkwy', 'zipcode': 'L3R5E3', 'city': 'Markham', 'state': 'ON', 'latitude': 43.86556, 'longitude': -79.32615, 'price': 1988000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1988000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 7984.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1988000.0,2062730889,12 Sandpiper Key Way #100,L6E1B4,Markham,ON,43.89748,-79.2477,998000.0,2.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,# 100,2.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
107,2080451726,2080451726,0,https://photos.zillowstatic.com/fp/0d49478f30936d2b57043b91d55a01f4-p_e.jpg,True,https://www.zillow.com/homedetails/79-Morgan-Ave-Markham-ON-L3T-1R5/2080451726_zpid/,FOR_SALE,House for sale,C$,"C$1,428,000",1428000.0,"79 Morgan Ave, Markham, ON L3T 1R5",79 Morgan Ave,Markham,ON,L3T1R5,False,3.0,2.0,0,"{'latitude': 43.807564, 'longitude': -79.4149}",False,"{'type': 'PRICE_CHANGE', 'text': '(Jun 28)'}",0,"{'homeInfo': {'zpid': 2080451726, 'streetAddress': '79 Morgan Ave', 'zipcode': 'L3T1R5', 'city': 'Markham', 'state': 'ON', 'latitude': 43.807564, 'longitude': -79.4149, 'price': 1428000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1428000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX HALLMARK TRENDS GROUP REALTY, BROKERAGE",MLS® ID #N5667154,0,0,0,0,0,0,1428000.0,2062725719,12 Sandpiper Key Way,L6E1B4,Markham,ON,43.89748,-79.2477,998000.0,2.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,0,2.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
108,2062740598,2062740598,0,https://photos.zillowstatic.com/fp/e595d8527776fc0d40896ad5e9ed2097-p_e.jpg,True,https://www.zillow.com/homedetails/1-Wootten-Way-S-11-Markham-ON-L3P-3H7/2062740598_zpid/,FOR_SALE,Townhouse for sale,C$,"C$789,000",789000.0,"1 Wootten Way S #11, Markham, ON L3P 3H7",1 Wootten Way S #11,Markham,ON,L3P3H7,False,3.0,3.0,0,"{'latitude': 43.877647, 'longitude': -79.24186}",False,0,0,"{'homeInfo': {'zpid': 2062740598, 'streetAddress': '1 Wootten Way S #11', 'zipcode': 'L3P3H7', 'city': 'Markham', 'state': 'ON', 'latitude': 43.877647, 'longitude': -79.24186, 'price': 789000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 789000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 11'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX REAL ESTATE CENTRE INC., BROKERAGE",MLS® ID #N5674596,0,0,0,0,0,0,789000.0,2067464655,8111 Yonge St #1708,L3T4V9,Markham,ON,0.0,0.0,998000.0,2.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,# 1708,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
109,2065472206,2065472206,0,https://photos.zillowstatic.com/fp/5d292f1853a072accc9a0d6b418abf39-p_e.jpg,True,https://www.zillow.com/homedetails/1-Claircrest-Rd-Markham-ON-L3S-2S9/2065472206_zpid/,FOR_SALE,House for sale,C$,"C$1,598,000",1598000.0,"1 Claircrest Rd, Markham, ON L3S 2S9",1 Claircrest Rd,Markham,ON,L3S2S9,False,4.0,3.0,2250,"{'latitude': 43.842926, 'longitude': -79.27711}",False,0,0,"{'homeInfo': {'zpid': 2065472206, 'streetAddress': '1 Claircrest Rd', 'zipcode': 'L3S2S9', 'city': 'Markham', 'state': 'ON', 'latitude': 43.842926, 'longitude': -79.27711, 'price': 1598000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2250.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1598000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 4693.122, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,Royal Lepage Signature Realty,MLS® ID #40278841,0,0,0,0,0,0,1598000.0,2063598004,11 New Port Way,L3T5G3,Markham,ON,43.80947,-79.40786,998000.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
110,2062484922,2062484922,N5688525,https://photos.zillowstatic.com/fp/28ed1ffd7119f744bfde465d449d26c3-p_e.jpg,True,https://www.zillow.com/homedetails/110-Living-Cres-Markham-ON-L6C-0T4/2062484922_zpid/,FOR_SALE,House for sale,C$,"C$1,298,000",1298000.0,"110 Living Cres, Markham, ON L6C 0T4",110 Living Cres,Markham,ON,L6C0T4,False,4.0,4.0,0,"{'latitude': 43.910347, 'longitude': -79.3748}",False,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,"{'homeInfo': {'zpid': 2062484922, 'streetAddress': '110 Living Cres', 'zipcode': 'L6C0T4', 'city': 'Markham', 'state': 'ON', 'latitude': 43.910347, 'longitude': -79.3748, 'price': 1298000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1298000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 2178.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1298000.0,2081930742,79 Maple Ridge Cres,L6E1T8,Markham,ON,43.895866,-79.25825,998888.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998888.0,True,False,False,CAD,CAN,0,3.0,0,0,2073.0,sqft,0.0,0,0,0.0,0.0,0.0,0.0
111,2062448173,2062448173,N5690497,https://photos.zillowstatic.com/fp/14e3a353c142f715cb7bc1b399bc9048-p_e.jpg,True,https://www.zillow.com/homedetails/7-Pennock-Cres-Markham-ON-L3R-3M5/2062448173_zpid/,FOR_SALE,House for sale,C$,"C$2,550,000",2550000.0,"7 Pennock Cres, Markham, ON L3R 3M5",7 Pennock Cres,Markham,ON,L3R3M5,False,4.0,4.0,0,"{'latitude': 43.8721, 'longitude': -79.322044}",False,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,"{'homeInfo': {'zpid': 2062448173, 'streetAddress': '7 Pennock Cres', 'zipcode': 'L3R3M5', 'city': 'Markham', 'state': 'ON', 'latitude': 43.8721, 'longitude': -79.322044, 'price': 2550000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2550000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 6250.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,2550000.0,2062589593,51 Briarcrest Dr,L6C3E6,Markham,ON,43.895836,-79.29416,998888.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998888.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
112,2077763460,2077763460,N5689034,https://photos.zillowstatic.com/fp/7c6dd7b38487e0a2f7bb9597a2e5bbed-p_e.jpg,True,https://www.zillow.com/homedetails/32-Hemlock-Dr-Markham-ON-L3P-4M6/2077763460_zpid/,FOR_SALE,House for sale,C$,"C$1,798,900",1798900.0,"32 Hemlock Dr, Markham, ON L3P 4M6",32 Hemlock Dr,Markham,ON,L3P4M6,False,4.0,4.0,0,"{'latitude': 43.88168, 'longitude': -79.27115}",False,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,"{'homeInfo': {'zpid': 2077763460, 'streetAddress': '32 Hemlock Dr', 'zipcode': 'L3P4M6', 'city': 'Markham', 'state': 'ON', 'latitude': 43.88168, 'longitude': -79.27115, 'price': 1798900.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1798900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 5100.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1798900.0,2062487836,25 Vettese Ct,L6B0V6,Markham,ON,43.861256,-79.21723,998990.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,998990.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
