no,Address,zipcode,city,latitude,longitude,price,bathrooms,bedrooms,homeType
19,159 Brisdale Dr,L7A2Y8,Brampton,43.68875,-79.822685,529900,4,4,SINGLE_FAMILY
20,55 Yorkland Blvd UNIT 704,L6P4K9,Brampton,43.75881,-79.68827,549900,2,1,CONDO
21,100 Leeward Dr #1809,L6S5V9,Brampton,43.71694,-79.74274,550000,2,3,CONDO
22,7 Milford Cres,L6S3E3,Brampton,43.7285,-79.74124,569900,4,5,SINGLE_FAMILY
23,200 Lagerfeld Dr #127,L7A3Z1,Brampton,43.67236,-79.829765,575000,1,1,CONDO
24,100 County Court Blvd #2002,L6W3X1,Brampton,43.6653,-79.72215,579900,2,2,CONDO
25,100 John St #1309,L6W0A8,Brampton,43.689518,-79.755516,582900,1,1,CONDO
26,100 John St #306,L6W0A8,Brampton,43.689518,-79.755516,593529,1,0,SINGLE_FAMILY
27,5 Lisa St UNIT 1002,L6T4T4,Brampton,43.71865,-79.72512,599000,2,3,CONDO
28,99 Dawson Cres,L6V3M6,Brampton,43.7825,-79.77292,599888,2,3,TOWNHOUSE
29,475 Bramalea Rd #83,L6T2X3,Brampton,43.723953,-79.714874,599900,2,3,TOWNHOUSE
30,60 Darras Ct,L6T1W7,Brampton,43.71467,-79.7374,599900,2,3,TOWNHOUSE
31,60 Darras Ct #9,L6T1W7,Brampton,43.71467,-79.7374,599900,2,3,TOWNHOUSE
32,163 Moregate Cres,L6S3K9,Brampton,43.733448,-79.75127,629900,2,3,TOWNHOUSE
33,26 Hanover Rd #306,L6S4T2,Brampton,43.716736,-79.727196,639900,2,2,CONDO
34,41 Moregate Cres #41,L6S3K9,Brampton,43.73237,-79.74951,649000,2,3,TOWNHOUSE
35,168 Fleetwood Cres,L6T2E6,Brampton,43.721855,-79.7157,674813,4,3,TOWNHOUSE
36,91 Baronwood Ct,L6V3H7,Brampton,43.71977,-79.77474,679000,2,3,TOWNHOUSE
37,48 Maidstone Cres,L6S2Z5,Brampton,43.72693,-79.73647,679900,4,6,SINGLE_FAMILY
38,75 Sweetwood Cir,L7A2S2,Brampton,43.69459,-79.82244,689000,0,0,SINGLE_FAMILY
39,101 Dunlop Ct,L6X5A6,Brampton,43.679295,-79.8828,699000,3,2,TOWNHOUSE
40,22 Hartnell Sq,L6S5W9,Brampton,43.721878,-79.72524,699000,4,2,TOWNHOUSE
41,82 Carleton Pl,L6T3Z4,Brampton,,,699000,4,3,TOWNHOUSE
42,218 Town House Cres,L6W3C6,Brampton,43.68313,-79.72966,699000,2,3,TOWNHOUSE
43,82 Carleton Pl #82,L6T3Z4,Brampton,43.77825,-79.7237,699000,4,3,TOWNHOUSE
44,200 Cresthaven Rd #88,L7A1J5,Brampton,43.724575,-79.823524,699000,2,3,TOWNHOUSE
45,45 Yorkland Blvd #202,L6P4B4,Brampton,,,699900,2,2,CONDO
46,8 Tara Park Ct,L6V3E4,Brampton,43.696636,-79.77313,699900,2,3,TOWNHOUSE
47,9 Havenbrook Ct,L6S2B4,Brampton,43.729813,-79.7334,699900,2,4,SINGLE_FAMILY
48,19 Scottsdale Ct,L6W3R8,Brampton,43.675976,-79.7255,699900,2,4,TOWNHOUSE
49,93 Hansen Rd N #11,L6V3C8,Brampton,43.71313,-79.753456,699900,1,3,TOWNHOUSE
50,57 Huntingwood Cres,L6S1S5,Brampton,43.7246,-79.72766,699900,2,3,SINGLE_FAMILY
51,140 Hollingsworth Cir,L7A0J5,Brampton,43.695137,-79.839645,699999,3,4,SINGLE_FAMILY
52,19 Glencastle Sq,L6S2H8,Brampton,43.735184,-79.72634,719900,2,4,SINGLE_FAMILY
53,25 McMullen Cres,L6S3M2,Brampton,43.736675,-79.74725,730000,2,3,TOWNHOUSE
54,200 Veterans Dr #36,L7A4S6,Brampton,43.68175,-79.84387,739999,3,3,TOWNHOUSE
55,26 Horatio Ct,L6S1X8,Brampton,43.727238,-79.7323,740000,1,3,SINGLE_FAMILY
56,9 George St N #1802,L6X0T6,Brampton,,,748000,2,2,CONDO
57,45 Yorkland Blvd #104,L6P4B4,Brampton,43.759377,-79.68932,749000,2,1,CONDO
58,19 Homer Sq,L6S1X9,Brampton,43.727844,-79.732414,750000,2,3,SINGLE_FAMILY
59,65 Darras Ct,L6T1W7,Brampton,,,759000,2,3,TOWNHOUSE
60,33 Argyle Cres,L6T1M9,Brampton,43.7692,-79.74544,759000,2,3,SINGLE_FAMILY
61,15 Hapsburg Sq,L6S1Y7,Brampton,43.726414,-79.731384,769000,2,3,SINGLE_FAMILY
62,20 Enmount Dr #20,L6T4C8,Brampton,43.726933,-79.69785,785000,0,3,TOWNHOUSE
63,5 Trailridge Dr,L6X4M6,Brampton,43.692265,-79.7858,799000,4,3,SINGLE_FAMILY
64,60 Cloverdale Dr,L6T2T4,Brampton,43.716118,-79.717,799000,2,3,SINGLE_FAMILY
65,27 Bonsai Ln,L7A0T9,Brampton,43.676296,-79.8321,799000,3,3,SINGLE_FAMILY
66,59 Ashford Ct,L6V3E2,Brampton,43.746,-79.7771,799000,2,3,SINGLE_FAMILY
67,28 Skegby Rd,L6V2T9,Brampton,,,799000,3,3,SINGLE_FAMILY
68,22 Ellen St,L6V1J6,Brampton,,,799500,3,4,SINGLE_FAMILY
69,26 Horseshoe Ct,L6S1S1,Brampton,43.718464,-79.73248,799800,3,5,SINGLE_FAMILY
70,19 Knightswood Cres,L7A3R1,Brampton,43.7114,-79.8268,799888,4,3,TOWNHOUSE
71,12 Blossom Ave,L6X2W3,Brampton,43.69136,-79.7748,799900,3,3,SINGLE_FAMILY
72,118 Griselda Cres,L6S1M3,Brampton,43.73468,-79.726295,799900,2,3,SINGLE_FAMILY
73,27 Aspen Hills Rd,L6Y6E4,Brampton,43.653625,-79.7689,799900,3,3,TOWNHOUSE
74,140 Kingswood Dr,L6V2W4,Brampton,43.7288,-79.76513,799900,3,3,SINGLE_FAMILY
75,35 Vodden St W,L6X2W6,Brampton,43.69144,-79.779,799999,2,3,SINGLE_FAMILY
76,1 Battalion Rd #40,L7A4B5,Brampton,43.6814,-79.8488,799999,3,3,TOWNHOUSE
77,136 Madoc Dr,L6V2A6,Brampton,43.7697,-79.742676,799999,2,4,SINGLE_FAMILY
78,4 Gold Finch Ct,L6S2K7,Brampton,43.737556,-79.72432,824900,0,4,SINGLE_FAMILY
79,9 Juniper Cres,L6S1J9,Brampton,43.736877,-79.72987,829900,2,3,SINGLE_FAMILY
80,85 Yellow Brick Rd,L6V4K7,Brampton,43.76738,-79.77839,829999,3,3,TOWNHOUSE
81,2 Hartnell Sq,L6S5W7,Brampton,43.721436,-79.72516,839900,3,3,TOWNHOUSE
82,6 Gladstone Sq,L6S2H5,Brampton,,,839900,3,4,SINGLE_FAMILY
83,17 Bruce Beer Dr,L6V2W7,Brampton,43.7867,-79.75837,849000,3,3,SINGLE_FAMILY
84,41 Malabar Cres,L6S3X7,Brampton,43.73391,-79.74219,849000,4,3,SINGLE_FAMILY
85,76 Frederick St,L6Y1G8,Brampton,43.67746,-79.758316,849000,3,3,SINGLE_FAMILY
86,162 Archdekin Dr,L6V1Y7,Brampton,43.76367,-79.74214,849500,3,4,SINGLE_FAMILY
87,158 Muirland Cres,L6X4E9,Brampton,43.678368,-79.79251,849900,3,3,SINGLE_FAMILY
88,34 Trewartha Cres,L6Z1X4,Brampton,43.72226,-79.8547,849900,2,3,SINGLE_FAMILY
89,20 Jameson Cres,L6S3W3,Brampton,43.74497,-79.737,849999,3,3,SINGLE_FAMILY
90,20 Prouse Dr,L6V3A8,Brampton,43.7157,-79.7718,850000,2,3,SINGLE_FAMILY
91,33 Edenborough Dr,L6T3A2,Brampton,43.71878,-79.7815,864900,2,3,SINGLE_FAMILY
92,7 Baha Cres,L7A2J2,Brampton,43.6982,-79.8299,869900,2,3,SINGLE_FAMILY
93,22 Farthingale Cres,L7A1R3,Brampton,43.686,-79.812164,879000,2,3,SINGLE_FAMILY
94,271 Richvale Dr S #27,L6Z4W6,Brampton,43.719788,-79.7738,879900,3,3,TOWNHOUSE
95,2 Grand Rapids Sq,L6S2H9,Brampton,43.736366,-79.72318,879999,2,3,SINGLE_FAMILY
96,36 Coppermill Dr,L7A1M8,Brampton,43.71154,-79.811386,888000,2,3,SINGLE_FAMILY
97,14 Crosswood Ln,L6V3M2,Brampton,43.71153,-79.77236,888888,2,3,SINGLE_FAMILY
98,200 Malta Ave N #88,L6Y6H8,Brampton,43.6618,-79.736565,889000,3,3,TOWNHOUSE
99,122 Royal Palm Dr,L6Z1P7,Brampton,43.7353,-79.78845,897900,2,3,SINGLE_FAMILY
100,60 Berkshire Sq,L6Z1N4,Brampton,,,899000,2,4,SINGLE_FAMILY
101,94 Simmons Blvd,L6V3V6,Brampton,43.714592,-79.77394,899000,2,3,SINGLE_FAMILY
102,94 McMurchy Ave S,L6Y1Y8,Brampton,43.67535,-79.75738,899000,2,3,SINGLE_FAMILY
103,54 Silent Pond Cres,L6V4R6,Brampton,43.7214,-79.75964,899000,4,3,SINGLE_FAMILY
104,13 Treasure Dr,L7A3L1,Brampton,43.76924,-79.81693,899000,3,2,SINGLE_FAMILY
105,21 Kayak Hts,L6Z0H8,Brampton,43.7294,-79.77366,899000,4,3,TOWNHOUSE
106,33 Edenridge Dr,L6T3A9,Brampton,43.722565,-79.76436,899000,3,5,SINGLE_FAMILY
107,200 Malta Ave TOWNHOUSE 63,L6Y5B4,Brampton,43.65745,-79.72695,899000,3,3,TOWNHOUSE
108,72 Rocky Point Cres,L6V4R8,Brampton,,,899000,3,3,SINGLE_FAMILY
109,62 Sutherland Ave,L6V2H7,Brampton,43.765,-79.753174,899000,2,3,SINGLE_FAMILY
110,33 Thornbush Blvd,L7A0K5,Brampton,43.6987,-79.8434,899888,3,3,SINGLE_FAMILY
111,41 Addington Cres,L6T2R4,Brampton,43.71396,-79.7655,899900,2,3,SINGLE_FAMILY
112,250 Sunny Meadow Blvd,L6R3Y7,Brampton,43.757946,-79.7575,899900,3,3,CONDO
113,11 Fawson Cove Way,L6R0G7,Brampton,43.771793,-79.75888,899905,3,3,SINGLE_FAMILY
114,32 Newby Ct,L6V2R8,Brampton,43.696823,-79.76586,899999,3,4,SINGLE_FAMILY
115,27 Skelton Blvd,L6V2P7,Brampton,,,899999,3,4,SINGLE_FAMILY
116,5 Braemore Rd,L6X1E4,Brampton,43.67836,-79.7724,919990,2,3,SINGLE_FAMILY
117,92 English St,L6X2P6,Brampton,43.68969,-79.77652,923500,2,3,SINGLE_FAMILY
118,27 Cedar Lake Cres,L6Y0P9,Brampton,43.639763,-79.742966,949000,3,3,TOWNHOUSE
119,27 Irene Cres,L7A2V3,Brampton,,,949000,4,3,TOWNHOUSE
120,105 Madoc Dr,L6V2A5,Brampton,43.75524,-79.74558,949000,3,4,SINGLE_FAMILY
121,22 Jingle Cres,L6S0B2,Brampton,43.761845,-79.71914,949000,4,3,SINGLE_FAMILY
122,128 Richvale Dr S,L6Z4G4,Brampton,,,949900,4,3,SINGLE_FAMILY
123,113 Rockgarden Trl #128,L6R3N2,Brampton,43.76871,-79.7515,950000,4,4,TOWNHOUSE
124,42 Commuter Dr,L7A0R3,Brampton,43.6766,-79.8254,959000,2,3,TOWNHOUSE
125,27 Dusty Star Rd,L6R1Y2,Brampton,,,959900,3,3,SINGLE_FAMILY
126,96 Clover Bloom Rd,L6R1S4,Brampton,,,959999,4,3,TOWNHOUSE
127,78 Delport Clos,L6P3T2,Brampton,43.78413,-79.66512,961000,3,3,TOWNHOUSE
128,4 Omega Sq,L6Z1K5,Brampton,43.726784,-79.789894,969000,3,4,SINGLE_FAMILY
129,451 Bartley Bull Pkwy,L6W2M4,Brampton,43.67157,-79.7336,969800,2,4,SINGLE_FAMILY
130,78 Echoridge Dr,L7A3L6,Brampton,43.78393,-79.81818,969888,4,3,SINGLE_FAMILY
131,64 Acadian Hts,L6Y4H2,Brampton,,,979900,4,3,SINGLE_FAMILY
132,74 Doncaster Dr,L6T1T1,Brampton,43.71844,-79.792,979999,3,3,SINGLE_FAMILY
133,33 Pleasantview Ave,L6X1W6,Brampton,43.688282,-79.77542,979999,2,3,SINGLE_FAMILY
134,55 Skelton Blvd,L6V2S2,Brampton,43.699833,-79.7697,989900,2,3,SINGLE_FAMILY
135,443 Centre St N,L6V3L7,Brampton,,,990000,0,0,LOT
136,14 Checkerberry Cres,L6R2T2,Brampton,43.73436,-79.76836,995000,4,3,SINGLE_FAMILY
137,149 Sahara Trl,L6R1P6,Brampton,,,999000,3,3,SINGLE_FAMILY
138,73 Addington Cres N,L6T2R4,Brampton,43.7868,-79.7521,999000,3,3,SINGLE_FAMILY
139,18 Albright Rd,L6X5C8,Brampton,43.682564,-79.829,999000,4,4,SINGLE_FAMILY
140,28 Saunter Ct,L7A0S8,Brampton,,,999000,4,3,SINGLE_FAMILY
141,44 Saint Dennis Rd,L6R3W7,Brampton,43.76433,-79.78258,999000,3,3,TOWNHOUSE
142,10 Applegrove Ct,L6R2Y8,Brampton,,,999000,4,4,SINGLE_FAMILY
143,40 Starfish Ct,L6R2R5,Brampton,43.736156,-79.7656,999000,3,3,SINGLE_FAMILY
144,246 Remembrance Rd,L7A4P4,Brampton,43.69958,-79.84779,999000,4,4,TOWNHOUSE
145,62 Lake Louise Dr,L6X4Y6,Brampton,43.68119,-79.8144,999000,2,3,SINGLE_FAMILY
146,107 Seclusion Cres,L6R1K8,Brampton,,,999000,3,3,SINGLE_FAMILY
147,29 Sunnyview Rd,L7A3E4,Brampton,43.6925,-79.83125,999000,3,3,SINGLE_FAMILY
148,40 Faders Dr,L7A4Y2,Brampton,43.71946,-79.83231,999000,4,3,SINGLE_FAMILY
149,51 Braidwood Lake Rd,L6Z1R6,Brampton,,,999000,4,4,SINGLE_FAMILY
150,10 Elderwood Pl,L6V3N3,Brampton,,,999000,3,3,SINGLE_FAMILY
151,17 Penguin Ln,L6R2C1,Brampton,43.73935,-79.76428,999000,4,3,SINGLE_FAMILY
152,38 Inglewood Dr,L6W2N2,Brampton,43.673386,-79.73482,999087,2,3,SINGLE_FAMILY
153,90 Lacewood Cres,L6S3K4,Brampton,43.719658,-79.7427,999500,3,3,SINGLE_FAMILY
154,38 Kitto Ct,L6Y5B1,Brampton,43.664852,-79.77375,999888,4,4,SINGLE_FAMILY
155,17 Heathwood Dr,L7A1Z6,Brampton,43.7282,-79.8138,999888,3,3,SINGLE_FAMILY
156,122 Dolobram Trl,L7A4Y5,Brampton,,,999900,4,4,SINGLE_FAMILY
157,62 Big Moe Cres,L6P1J8,Brampton,43.7813,-79.65653,999900,4,3,TOWNHOUSE
158,114 Mikado Cres,L6S3R7,Brampton,,,999900,4,4,SINGLE_FAMILY
159,1 Gifford Gate,L6R0M4,Brampton,43.77631,-79.74219,999900,3,4,TOWNHOUSE
160,116 Tiller Trl,L6X4S8,Brampton,,,999900,4,3,SINGLE_FAMILY
161,46 Appleby Dr,L6T2S8,Brampton,43.712852,-79.77,999900,2,3,SINGLE_FAMILY
162,18 Crestview Ave,L6W2R6,Brampton,,,999900,2,3,SINGLE_FAMILY
163,80 Natronia Trl,L6P3N8,Brampton,43.79848,-79.66748,999900,3,4,SINGLE_FAMILY
164,52 Hall Cres,L6X3J6,Brampton,43.67191,-79.7814,999900,4,4,SINGLE_FAMILY
165,56 Woolridge Ct,L6Y3V7,Brampton,,,999990,4,3,SINGLE_FAMILY
166,35 Flowertown Ave,L6X2K4,Brampton,43.679752,-79.78176,999990,2,3,SINGLE_FAMILY
167,12 Pickard Ln,L6Y2M5,Brampton,43.656574,-79.74651,999998,4,4,SINGLE_FAMILY
168,55 Tulip Dr,L6Y3W3,Brampton,,,999999,3,3,TOWNHOUSE
169,45 West St,L6X1V8,Brampton,43.68327,-79.76687,999999,3,3,SINGLE_FAMILY
170,5 Christie Dr,L6Z3H6,Brampton,43.73797,-79.84756,999999,4,4,SINGLE_FAMILY
171,8 Lawrence Cres,L6W2P3,Brampton,43.679695,-79.7455,999999,2,3,SINGLE_FAMILY
172,54 Riverplace Cres,L6P2N3,Brampton,43.775867,-79.67968,999999,4,3,SINGLE_FAMILY
173,24 Amaryllis Dr,L7A0M4,Brampton,43.721634,-79.82886,999999,4,3,SINGLE_FAMILY
174,15 Clarkson Ct,L6T1Z9,Brampton,43.71611,-79.7151,999999,3,3,SINGLE_FAMILY
175,20 Ozner Ct,L6X4Z1,Brampton,43.6884,-79.81452,1039000,4,3,SINGLE_FAMILY
176,131 Cornwall Hts,L6W2J1,Brampton,43.678833,-79.74496,1049000,2,3,SINGLE_FAMILY
177,11 Murphy Rd,L6S0B1,Brampton,43.76128,-79.717896,1049900,3,4,SINGLE_FAMILY
178,22 Topiary Ln,L7A2R4,Brampton,43.69999,-79.8825,1049900,3,3,SINGLE_FAMILY
179,39 Dufay Rd,L7A4A2,Brampton,43.67981,-79.842125,1050000,4,3,TOWNHOUSE
180,49 Seahorse Ave,L6V4N7,Brampton,43.72213,-79.76236,1059900,4,3,SINGLE_FAMILY
181,12 Rainy Dale Rd,L6V4S7,Brampton,,,1069900,4,3,SINGLE_FAMILY
182,92 Ambleside Dr,L6Y1B9,Brampton,43.67628,-79.74943,1096000,3,3,SINGLE_FAMILY
183,23 Galtee Rd,L6X0J5,Brampton,,,1098000,4,3,SINGLE_FAMILY
184,84 Lesabre Cres,L6P3Z9,Brampton,43.798763,-79.67385,1099000,3,3,SINGLE_FAMILY
185,123 Creditstone Rd,L6Y4G1,Brampton,43.648415,-79.74734,1099000,4,3,SINGLE_FAMILY
186,50 Sahara Trl,L6R1P3,Brampton,43.751938,-79.76384,1099000,3,4,SINGLE_FAMILY
187,22 Chestnut Ave,L6X2A5,Brampton,43.671795,-79.77629,1099000,2,4,SINGLE_FAMILY
188,123 Carberry Cres,L6V2G2,Brampton,43.79232,-79.7579,1099000,3,4,SINGLE_FAMILY
189,6 Truffle Ct #44L,L7A5A6,Brampton,43.69612,-79.86265,1099000,3,4,SINGLE_FAMILY
190,127 Passfield Trl,L6P1V1,Brampton,43.7876,-79.662766,1099000,4,4,SINGLE_FAMILY
191,12 Fidelity Ave,L7A2S6,Brampton,43.694534,-79.826866,1099888,3,3,SINGLE_FAMILY
192,52 Addington Cres,L6T2R3,Brampton,43.7971,-79.7615,1099900,4,3,SINGLE_FAMILY
193,20 Ardglen Dr,L6W1V2,Brampton,43.689445,-79.74386,1099900,3,4,SINGLE_FAMILY
194,4 Zamek St,L6R3V9,Brampton,43.75641,-79.7835,1099900,3,4,SINGLE_FAMILY
195,87 Seaborn Rd,L6V2C2,Brampton,43.7559,-79.74824,1099998,6,4,SINGLE_FAMILY
196,57 Brunswick St,L6X4Y4,Brampton,43.67947,-79.8974,1099999,3,3,SINGLE_FAMILY
197,14 Jellicoe Cres,L6S3H8,Brampton,43.745754,-79.72632,1099999,3,4,SINGLE_FAMILY
198,30 Parkway Ave,L6X2G4,Brampton,43.675777,-79.78655,1099999,3,5,SINGLE_FAMILY
199,31 Farmington Dr,L6W2V3,Brampton,43.68187,-79.73621,1099999,3,4,SINGLE_FAMILY
200,107 Narrow Valley Cres,L6R2M5,Brampton,43.76295,-79.72669,1100000,4,3,SINGLE_FAMILY
201,64 Fandango Dr,L6X0R4,Brampton,43.67173,-79.81985,1100000,4,3,SINGLE_FAMILY
202,39 Corby Cres,L6Y1H3,Brampton,43.675175,-79.76735,1100000,3,3,SINGLE_FAMILY
203,60 Dewridge Ct,L6R3C1,Brampton,43.755272,-79.76155,1139900,4,4,SINGLE_FAMILY
204,36 Worthington Ave,L7A1M9,Brampton,43.682327,-79.81742,1145100,3,3,SINGLE_FAMILY
205,35 Lanark Cir,L6X5L3,Brampton,43.669823,-79.8259,1149999,3,4,SINGLE_FAMILY
206,49 Inglewood Dr,L6W2N6,Brampton,,,1150000,3,3,SINGLE_FAMILY
207,9 Chestermere Cres,L7A2A4,Brampton,43.68557,-79.82248,1150000,4,4,SINGLE_FAMILY
208,42 Domenico Cres,L6P1H5,Brampton,43.77432,-79.66167,1150000,4,3,SINGLE_FAMILY
209,12 Haslemere Ave,L6W2X4,Brampton,43.685917,-79.7478,1150000,3,4,SINGLE_FAMILY
210,26 Edsel Rd,L7A4K6,Brampton,43.714462,-79.827126,1150000,4,4,SINGLE_FAMILY
211,5 Inwood Pl,L6R1T2,Brampton,43.739,-79.75189,1155777,5,4,SINGLE_FAMILY
212,35 Napa Valley Cres,L7A2T6,Brampton,43.69287,-79.82618,1164888,4,3,SINGLE_FAMILY
213,66 Coachlight Cres,L6P2Y8,Brampton,43.768436,-79.7198,1174000,4,3,SINGLE_FAMILY
214,2 Kendra Ct,L7A1L8,Brampton,43.73213,-79.82272,1174999,2,3,SINGLE_FAMILY
215,64 Abell Dr,L6V2V8,Brampton,,,1184000,3,4,SINGLE_FAMILY
216,97 Elizabeth St S,L6Y1R4,Brampton,43.6819,-79.755775,1189000,2,3,SINGLE_FAMILY
217,68 Mullis Cres,L6Y4S9,Brampton,,,1189990,3,3,SINGLE_FAMILY
218,5 Donomore Dr,L7A0S8,Brampton,43.6814,-79.82573,1195000,3,4,SINGLE_FAMILY
219,32 Todmorden Dr,L7A1M6,Brampton,,,1198000,4,3,TOWNHOUSE
220,158 Wexford Rd,L6Z2R1,Brampton,43.717472,-79.78297,1198800,4,3,SINGLE_FAMILY
221,36 Peel Village Pkwy,L6W1G5,Brampton,43.673615,-79.73857,1198888,3,4,SINGLE_FAMILY
222,38 Dalbeattie Dr,L6Y6H6,Brampton,43.62814,-79.795555,1199000,3,3,TOWNHOUSE
223,14 Cox Cres,L6X3H1,Brampton,43.679,-79.783134,1199000,3,4,SINGLE_FAMILY
224,34 Morton Way,L6Y2R7,Brampton,43.65697,-79.74984,1199000,4,4,SINGLE_FAMILY
225,57 Hood Cres,L6Y4S7,Brampton,43.6627,-79.76665,1199000,3,3,SINGLE_FAMILY
226,68 Alabaster Dr,L6V4G4,Brampton,43.71315,-79.77899,1199000,4,4,SINGLE_FAMILY
227,49 Pertosa Dr,L6X4W7,Brampton,43.681183,-79.886,1199000,3,3,SINGLE_FAMILY
228,16 Pathmaster Rd,L6P2G8,Brampton,,,1199900,4,4,SINGLE_FAMILY
229,27 Wellsprings Dr,L6V4S5,Brampton,43.71628,-79.75971,1199900,4,3,SINGLE_FAMILY
230,124 Valonia Dr,L6V4J9,Brampton,,,1199900,3,4,SINGLE_FAMILY
231,23 Meadow Glade Rd,L6R1Z6,Brampton,43.75499,-79.741936,1199999,4,4,SINGLE_FAMILY
232,28 Hybrid St,L7A0N2,Brampton,43.7264,-79.8295,1200000,3,3,SINGLE_FAMILY
233,148 Brentwood Dr,L6T1R3,Brampton,43.7636,-79.7133,1229000,2,3,SINGLE_FAMILY
234,82 Abell Dr,L6V2Z8,Brampton,,,1229000,3,4,SINGLE_FAMILY
235,10 La France Rd,L6S3V8,Brampton,43.71768,-79.74558,1248800,4,4,SINGLE_FAMILY
236,7 Mitchell Ave,L6Z1H2,Brampton,43.71981,-79.791954,1249000,4,3,SINGLE_FAMILY
237,74 Sundridge St,L7A1J7,Brampton,43.732376,-79.82728,1249000,3,4,SINGLE_FAMILY
238,54 Epsom Downs Dr,L6T1Y8,Brampton,43.7291,-79.744,1249000,2,3,SINGLE_FAMILY
239,9 Amethyst Cir,L6P0Z7,Brampton,43.782143,-79.6734,1249000,4,5,SINGLE_FAMILY
240,7 Murray St,L6X1R6,Brampton,43.69384,-79.774185,1249998,4,4,SINGLE_FAMILY
241,41 Bramtrail Gate,L7A3W3,Brampton,43.719967,-79.825195,1250000,3,5,SINGLE_FAMILY
242,4 Premier Pl,L6S3W1,Brampton,43.746964,-79.73911,1250000,4,3,SINGLE_FAMILY
243,12 Hiberton Cres,L7A3E2,Brampton,43.698,-79.83444,1269900,4,4,SINGLE_FAMILY
244,58 Education Rd,L6P3P3,Brampton,43.79284,-79.6749,1270000,4,4,SINGLE_FAMILY
245,13 Masters Green Cres,L7A3K3,Brampton,43.723763,-79.81765,1274900,4,3,SINGLE_FAMILY
246,7 Mistybrook Cres,L7A2S8,Brampton,43.691765,-79.82523,1279888,3,4,SINGLE_FAMILY
247,75 Mikado Cres,L6S3R5,Brampton,43.733913,-79.73533,1279900,3,4,SINGLE_FAMILY
248,20 Grape Trl,L7A2V8,Brampton,43.7558,-79.82564,1289000,3,3,SINGLE_FAMILY
249,24 Poplar Plains Rd,L7A1Z5,Brampton,43.726,-79.81278,1298000,4,5,SINGLE_FAMILY
250,14 Margate Pl,L6S2S5,Brampton,43.73985,-79.74443,1298500,3,5,SINGLE_FAMILY
251,36 Nimrod Cres,L6S4V3,Brampton,43.724,-79.75259,1298500,4,4,SINGLE_FAMILY
252,66 Ebury Dr,L6X5M7,Brampton,43.67224,-79.7938,1298800,3,3,SINGLE_FAMILY
253,70 Atkins Cir,L6X4B5,Brampton,43.67523,-79.7925,1299000,3,4,SINGLE_FAMILY
254,106 Denison Ave #2,L6X1G1,Brampton,43.67992,-79.77319,1299000,3,4,SINGLE_FAMILY
255,3 Elsmere Rd,L7A3T7,Brampton,43.7922,-79.82427,1299000,4,3,SINGLE_FAMILY
256,76 Baybrook Rd,L7A1L9,Brampton,43.734447,-79.83173,1299000,4,3,SINGLE_FAMILY
257,72 Jill Cres,L6S3J2,Brampton,,,1299000,3,4,SINGLE_FAMILY
258,51 Coronation Cir,L6Z4C2,Brampton,43.715664,-79.79464,1299000,4,4,SINGLE_FAMILY
259,66 Jill Cres,L6S3J2,Brampton,,,1299000,4,4,SINGLE_FAMILY
260,172 Binder Twine Trl,L6X4V6,Brampton,43.68625,-79.79992,1299900,4,3,SINGLE_FAMILY
261,103 Miracle Trl,L7A0Y9,Brampton,43.689163,-79.84185,1299900,4,4,SINGLE_FAMILY
