,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,brokerName,info1String,streetViewMetadataURL,streetViewURL,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,builderName,lotAreaString,best_deal,homeInfo_zpid,homeInfo_streetAddress,homeInfo_zipcode,homeInfo_city,homeInfo_state,homeInfo_latitude,homeInfo_longitude,homeInfo_price,homeInfo_bathrooms,homeInfo_homeType,homeInfo_homeStatus,homeInfo_daysOnZillow,homeInfo_isFeatured,homeInfo_shouldHighlight,homeInfo_group_type,homeInfo_listing_sub_type_is_newHome,homeInfo_listing_sub_type_is_openHouse,homeInfo_openHouse,homeInfo_priceSuffix,homeInfo_isUnmappable,homeInfo_isPreforeclosureAuction,homeInfo_homeStatusForHDP,homeInfo_priceForHDP,homeInfo_open_house_info_open_house_showing_0_open_house_start,homeInfo_open_house_info_open_house_showing_0_open_house_end,homeInfo_open_house_info_open_house_showing_1_open_house_start,homeInfo_open_house_info_open_house_showing_1_open_house_end,homeInfo_providerListingID,homeInfo_newConstructionType,homeInfo_isNonOwnerOccupied,homeInfo_isPremierBuilder,homeInfo_isZillowOwned,homeInfo_currency,homeInfo_country,homeInfo_unit,homeInfo_bedrooms,homeInfo_listing_sub_type_is_FSBA,homeInfo_livingArea,homeInfo_lotAreaValue,homeInfo_lotAreaUnit
83,2062396661,2062396661,0,https://photos.zillowstatic.com/fp/2306d91954f5f1182170136d06bb6417-p_e.jpg,True,https://www.zillow.com/homedetails/435-Richmond-St-W-207-Toronto-ON-M5V-0N3/2062396661_zpid/,FOR_SALE,Condo for sale,C$,"C$899,000",899000.0,"435 Richmond St W #207, Toronto, ON M5V 0N3",435 Richmond St W #207,Toronto,ON,M5V0N3,False,2.0,2.0,0,"{'latitude': 43.64768, 'longitude': -79.39692}",False,0,0,"{'homeInfo': {'zpid': 2062396661, 'streetAddress': '435 Richmond St W #207', 'zipcode': 'M5V0N3', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.64768, 'longitude': -79.39692, 'price': 899000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 899000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 207'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"BERKSHIRE HATHAWAY HOMESERVICES WEST REALTY, BROKERAGE",MLS® ID #C5695721,0,0,0,0,0,0,0,0,899000.0,2062419858,1250 Bridletowne Cir #1006,M1W2V1,Toronto,ON,43.79448,-79.31232,499900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,499900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 1006,2.0,True,0.0,0.0,0
84,2062415786,2062415786,0,https://photos.zillowstatic.com/fp/c8e54ce8063a61f457d2a95f98b87ae1-p_e.jpg,True,https://www.zillow.com/homedetails/86-Bestview-Dr-Toronto-ON-M2M-2X9/2062415786_zpid/,FOR_SALE,House for sale,C$,"C$1,738,888",1738888.0,"86 Bestview Dr, Toronto, ON M2M 2X9",86 Bestview Dr,Toronto,ON,M2M2X9,False,4.0,4.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062415786, 'streetAddress': '86 Bestview Dr', 'zipcode': 'M2M2X9', 'city': 'Toronto', 'state': 'ON', 'price': 1738888.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1738888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",MLS® ID #C5693706,0,0,0,0,0,0,0,0,1738888.0,2062962573,235 Grandravine Dr #702,M3N1J2,Toronto,ON,43.74851,-79.5059,499988.0,1.0,APARTMENT,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,499988.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 702,2.0,True,0.0,0.0,0
85,2062411621,2062411621,0,https://photos.zillowstatic.com/fp/5e0fce80cb17cf0a9dbe6186146d13a4-p_e.jpg,True,https://www.zillow.com/homedetails/136-Times-Rd-Toronto-ON-M6B-3M2/2062411621_zpid/,FOR_SALE,House for sale,C$,"C$949,900",949900.0,"136 Times Rd, Toronto, ON M6B 3M2",136 Times Rd,Toronto,ON,M6B3M2,False,2.0,2.0,0,"{'latitude': 43.70161, 'longitude': -79.446526}",False,0,0,"{'homeInfo': {'zpid': 2062411621, 'streetAddress': '136 Times Rd', 'zipcode': 'M6B3M2', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.70161, 'longitude': -79.446526, 'price': 949900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 949900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX REAL ESTATE CENTRE INC., BROKERAGE",MLS® ID #W5693979,0,0,0,0,0,0,0,0,949900.0,2080978915,410 McLevin Ave #612,M1B5J5,Toronto,ON,0.0,0.0,499990.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,499990.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 612,1.0,True,0.0,0.0,0
86,2062397548,2062397548,0,https://photos.zillowstatic.com/fp/c3d2f0a05689d0167400579b47df2b38-p_e.jpg,True,https://www.zillow.com/homedetails/280-Oriole-Pkwy-Toronto-ON-M5P-2H3/2062397548_zpid/,FOR_SALE,House for sale,C$,"C$2,995,000",2995000.0,"280 Oriole Pkwy, Toronto, ON M5P 2H3",280 Oriole Pkwy,Toronto,ON,M5P2H3,False,7.0,5.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062397548, 'streetAddress': '280 Oriole Pkwy', 'zipcode': 'M5P2H3', 'city': 'Toronto', 'state': 'ON', 'price': 2995000.0, 'bathrooms': 5.0, 'bedrooms': 7.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",MLS® ID #C5695622,0,0,0,0,0,0,0,0,2995000.0,2062419852,5 Soudan Ave #923,M4S0B1,Toronto,ON,43.70423,-79.39735,499999.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,499999.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 923,1.0,True,0.0,0.0,0
87,2062526310,2062526310,0,https://photos.zillowstatic.com/fp/f37879ab9bfb10902017528aeacd9cf6-p_e.jpg,True,https://www.zillow.com/homedetails/18-William-Carson-Cres-B-84-Toronto-ON-M2P-2G6/2062526310_zpid/,FOR_SALE,Condo for sale,C$,"C$22,000",22000.0,"18 William Carson Cres #B-84, Toronto, ON M2P 2G6",18 William Carson Cres #B-84,Toronto,ON,M2P2G6,False,0.0,0.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062526310, 'streetAddress': '18 William Carson Cres #B-84', 'zipcode': 'M2P2G6', 'city': 'Toronto', 'state': 'ON', 'price': 22000.0, 'bathrooms': 0.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 22000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# B-84'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX WEST REALTY INC., BROKERAGE",MLS® ID #C5683444,0,0,0,0,0,0,0,0,22000.0,2062698404,3 Marine Parade Dr UNIT 508,M8V3Z5,Toronto,ON,43.630234,-79.47622,523500.0,2.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,523500.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,Unit 508,2.0,True,0.0,0.0,0
88,2062526333,2062526333,0,https://photos.zillowstatic.com/fp/f37879ab9bfb10902017528aeacd9cf6-p_e.jpg,True,https://www.zillow.com/homedetails/28-William-Carson-Cres-B-38-Toronto-ON-M2P-2H1/2062526333_zpid/,FOR_SALE,Condo for sale,C$,"C$22,000",22000.0,"28 William Carson Cres #B-38, Toronto, ON M2P 2H1",28 William Carson Cres #B-38,Toronto,ON,M2P2H1,False,0.0,0.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062526333, 'streetAddress': '28 William Carson Cres #B-38', 'zipcode': 'M2P2H1', 'city': 'Toronto', 'state': 'ON', 'price': 22000.0, 'bathrooms': 0.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 22000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# B-38'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX WEST REALTY INC., BROKERAGE",MLS® ID #C5683480,0,0,0,0,0,0,0,0,22000.0,2062419850,783 Bathurst St #304,M5S0A8,Toronto,ON,43.664516,-79.41058,529000.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,529000.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 304,0.0,True,0.0,0.0,0
89,2062396737,2062396737,0,https://photos.zillowstatic.com/fp/f01d7d773ed557da5074726b011ce4a9-p_e.jpg,True,https://www.zillow.com/homedetails/56-Codsell-Ave-Toronto-ON-M3H-3V9/2062396737_zpid/,FOR_SALE,House for sale,C$,"C$3,198,000",3198000.0,"56 Codsell Ave, Toronto, ON M3H 3V9",56 Codsell Ave,Toronto,ON,M3H3V9,False,4.0,5.0,0,"{'latitude': 43.75812, 'longitude': -79.44343}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",0,"{'homeInfo': {'zpid': 2062396737, 'streetAddress': '56 Codsell Ave', 'zipcode': 'M3H3V9', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.75812, 'longitude': -79.44343, 'price': 3198000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3198000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,True,False,False,True,False,0,True,False,"ROYAL LEPAGE TERREQUITY REALTY, BROKERAGE",MLS® ID #C5695141,0,0,0,0,0,0,0,0,3198000.0,2071859314,22 Leader Ln UNIT 316,M5E0B2,Toronto,ON,43.649258,-79.37576,529000.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,529000.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,Unit 316,1.0,True,0.0,0.0,0
90,2062419875,2062419875,0,https://photos.zillowstatic.com/fp/778d6b856704d6e57318e7d439970b64-p_e.jpg,True,https://www.zillow.com/homedetails/17-Trowell-Ave-Toronto-ON-M6M-1L3/2062419875_zpid/,FOR_SALE,House for sale,C$,"C$1,758,888",1758888.0,"17 Trowell Ave, Toronto, ON M6M 1L3",17 Trowell Ave,Toronto,ON,M6M1L3,False,3.0,4.0,0,"{'latitude': 43.686886, 'longitude': -79.46769}",False,0,0,"{'homeInfo': {'zpid': 2062419875, 'streetAddress': '17 Trowell Ave', 'zipcode': 'M6M1L3', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.686886, 'longitude': -79.46769, 'price': 1758888.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1758888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"FAIRSQUARE GROUP REALTY, BROKERAGE",MLS® ID #W5692729,0,0,0,0,0,0,0,0,1758888.0,2062691622,50 Grandravine Dr #2,M3J1B1,Toronto,ON,43.753036,-79.48941,529900.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,529900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 2,3.0,True,0.0,0.0,0
91,2071840204,2071840204,0,https://photos.zillowstatic.com/fp/a6912a9d29c42ed3d5f7cccc91da4ad1-p_e.jpg,True,https://www.zillow.com/homedetails/55-Centre-Ave-1103-Toronto-ON-M5G-2H5/2071840204_zpid/,FOR_SALE,Condo for sale,C$,"C$949,900",949900.0,"55 Centre Ave #1103, Toronto, ON M5G 2H5",55 Centre Ave #1103,Toronto,ON,M5G2H5,False,2.0,2.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2071840204, 'streetAddress': '55 Centre Ave #1103', 'zipcode': 'M5G2H5', 'city': 'Toronto', 'state': 'ON', 'price': 949900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 949900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 1103'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"KELLER WILLIAMS REFERRED REALTY, BROKERAGE",MLS® ID #C5695570,0,0,0,0,0,0,0,0,949900.0,2062534710,28 Rexdale Blvd #43,M9W5Z3,Toronto,ON,43.714233,-79.55794,535000.0,2.0,TOWNHOUSE,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,535000.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 43,2.0,True,0.0,0.0,0
92,2062411664,2062411664,0,https://photos.zillowstatic.com/fp/91723da0b68978873d49c21b5e3f4dce-p_e.jpg,True,https://www.zillow.com/homedetails/20-Winston-Ave-Toronto-ON-M1N-1W3/2062411664_zpid/,FOR_SALE,House for sale,C$,"C$899,900",899900.0,"20 Winston Ave, Toronto, ON M1N 1W3",20 Winston Ave,Toronto,ON,M1N1W3,False,2.0,2.0,0,"{'latitude': 43.6843, 'longitude': -79.28408}",False,0,0,"{'homeInfo': {'zpid': 2062411664, 'streetAddress': '20 Winston Ave', 'zipcode': 'M1N1W3', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.6843, 'longitude': -79.28408, 'price': 899900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 899900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"REAL ESTATE HOMEWARD, BROKERAGE",MLS® ID #E5693707,0,0,0,0,0,0,0,0,899900.0,2062411597,6 Eva Rd #1407,M9C0B1,Toronto,ON,43.640415,-79.56309,539000.0,2.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,539000.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 1407,2.0,True,0.0,0.0,0
93,2062396731,2062396731,0,https://photos.zillowstatic.com/fp/1291ab23141dd199cb96e359182e80a3-p_e.jpg,True,https://www.zillow.com/homedetails/92-Shelborne-Ave-Toronto-ON-M5N-1Z3/2062396731_zpid/,FOR_SALE,House for sale,C$,"C$2,899,000",2899000.0,"92 Shelborne Ave, Toronto, ON M5N 1Z3",92 Shelborne Ave,Toronto,ON,M5N1Z3,False,5.0,6.0,0,"{'latitude': 43.71656, 'longitude': -79.42753}",False,0,0,"{'homeInfo': {'zpid': 2062396731, 'streetAddress': '92 Shelborne Ave', 'zipcode': 'M5N1Z3', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.71656, 'longitude': -79.42753, 'price': 2899000.0, 'bathrooms': 6.0, 'bedrooms': 5.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2899000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"DAVID EICHORN REALTY LTD., BROKERAGE",MLS® ID #C5695073,0,0,0,0,0,0,0,0,2899000.0,2062411613,15 Vicora Linkway #915,M3C1A9,Toronto,ON,43.71093,-79.32513,539900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,539900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 915,2.0,True,0.0,0.0,0
94,2067896919,2067896919,C5688828,https://photos.zillowstatic.com/fp/e2bdf68e364b14fe78c0b517131e170b-p_e.jpg,True,https://www.zillow.com/homedetails/71-Arjay-Cres-Toronto-ON-M2L-1C6/2067896919_zpid/,FOR_SALE,House for sale,C$,"C$12,988,000",12988000.0,"71 Arjay Cres, Toronto, ON M2L 1C6",71 Arjay Cres,Toronto,ON,M2L1C6,False,5.0,10.0,0,"{'latitude': 43.739014, 'longitude': -79.38379}",False,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,"{'homeInfo': {'zpid': 2067896919, 'streetAddress': '71 Arjay Cres', 'zipcode': 'M2L1C6', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.739014, 'longitude': -79.38379, 'price': 12988000.0, 'bathrooms': 10.0, 'bedrooms': 5.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 12988000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 0.4991965105601469, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,0,12988000.0,2062417275,185 Legion Rd N #2110,M8Y0A1,Toronto,ON,43.624832,-79.488785,539900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,539900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 2110,1.0,True,0.0,0.0,0
95,2062411677,2062411677,0,https://photos.zillowstatic.com/fp/7d7b3fa70ae23242326f50b3e9efcb41-p_e.jpg,True,https://www.zillow.com/homedetails/43-Flagman-St-Toronto-ON-M4E-3X6/2062411677_zpid/,FOR_SALE,House for sale,C$,"C$1,759,000",1759000.0,"43 Flagman St, Toronto, ON M4E 3X6",43 Flagman St,Toronto,ON,M4E3X6,False,4.0,4.0,0,"{'latitude': 43.687702, 'longitude': -79.29249}",False,0,0,"{'homeInfo': {'zpid': 2062411677, 'streetAddress': '43 Flagman St', 'zipcode': 'M4E3X6', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.687702, 'longitude': -79.29249, 'price': 1759000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1759000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"REAL ESTATE HOMEWARD, BROKERAGE",MLS® ID #E5694017,0,0,0,0,0,0,0,0,1759000.0,2062411598,1 Neighbourhood Ln #101,M8Y0C2,Toronto,ON,43.637733,-79.48798,539900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,539900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 101,1.0,True,0.0,0.0,0
96,2062414992,2062414992,W5693773,https://photos.zillowstatic.com/fp/2163e86f8f0d78a4c2e615e2e3297525-p_e.jpg,True,https://www.zillow.com/homedetails/52-Whitley-Ave-Toronto-ON-M3K-1A2/2062414992_zpid/,FOR_SALE,House for sale,C$,"C$1,199,000",1199000.0,"52 Whitley Ave, Toronto, ON M3K 1A2",52 Whitley Ave,Toronto,ON,M3K1A2,False,3.0,2.0,0,"{'latitude': 43.728443, 'longitude': -79.462074}",False,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-4pm'}",0,"{'homeInfo': {'zpid': 2062414992, 'streetAddress': '52 Whitley Ave', 'zipcode': 'M3K1A2', 'city': 'Toronto', 'state': 'ON', 'latitude': 43.728443, 'longitude': -79.462074, 'price': 1199000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 2-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1199000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1658005200000, 'open_house_end': 1658012400000}, {'open_house_start': 1658091600000, 'open_house_end': 1658098800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 6760.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,True,False,False,False,False,0,True,False,0,0,0,0,1.0,Open House - 2:00 - 4:00 PM,2022-07-16T16:00:00,2022-07-16T14:00:00,0,0,1199000.0,2062424148,630 Greenwood Ave #214,M4J0A8,Toronto,ON,43.681126,-79.332436,549900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,549900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,# 214,1.0,True,0.0,0.0,0
97,2065558599,2065558599,0,https://photos.zillowstatic.com/fp/156743545a2e0113452cefc1fec9d295-p_e.jpg,True,https://www.zillow.com/homedetails/17-Fordover-Dr-Toronto-ON-M1E-1T7/2065558599_zpid/,FOR_SALE,House for sale,C$,"C$1,150,000",1150000.0,"17 Fordover Dr, Toronto, ON M1E 1T7",17 Fordover Dr,Toronto,ON,M1E1T7,False,3.0,2.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2065558599, 'streetAddress': '17 Fordover Dr', 'zipcode': 'M1E1T7', 'city': 'Toronto', 'state': 'ON', 'price': 1150000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1150000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"COLDWELL BANKER THE REAL ESTATE CENTRE, BROKERAGE",MLS® ID #E5693472,0,0,0,0,0,0,0,0,1150000.0,2062434980,210 Victoria St UNIT 3910,M5B2R3,Toronto,ON,43.654713,-79.3792,549900.0,1.0,CONDO,FOR_SALE,-1,False,False,0,0,0,0,0,False,False,FOR_SALE,549900.0,0.0,0.0,0.0,0.0,0,0,True,False,False,CAD,CAN,Unit 3910,1.0,True,0.0,0.0,0
